   X,    Y,    Latitude,   Longitude, HGT_201906111700
  21,   10,   49.828208,  -98.618967,    20875.988
  22,   10,   49.830786,  -98.466065,    20875.461
  23,   10,   49.833252,  -98.313154,    20875.053
  24,   10,   49.835607,  -98.160234,    20874.773
  25,   10,   49.837851,  -98.007306,    20874.510
  26,   10,   49.839984,  -97.854371,    20874.236
  27,   10,   49.842005,  -97.701429,    20873.965
  28,   10,   49.843915,  -97.548479,    20873.678
  29,   10,   49.845714,  -97.395523,    20873.365
  30,   10,   49.847401,  -97.242561,    20873.045
  31,   10,   49.848977,  -97.089593,    20872.693
  32,   10,   49.850442,  -96.936620,    20872.373
  33,   10,   49.851796,  -96.783642,    20871.973
  34,   10,   49.853038,  -96.630660,    20871.605
  35,   10,   49.854168,  -96.477673,    20871.244
  36,   10,   49.855188,  -96.324683,    20870.861
  37,   10,   49.856096,  -96.171689,    20870.518
  38,   10,   49.856893,  -96.018692,    20870.189
  39,   10,   49.857578,  -95.865693,    20869.893
  40,   10,   49.858153,  -95.712691,    20869.605
  41,   10,   49.858615,  -95.559688,    20869.342
  42,   10,   49.858967,  -95.406683,    20869.125
  43,   10,   49.859207,  -95.253677,    20868.916
  44,   10,   49.859336,  -95.100671,    20868.740
   1,   11,   49.851852, -101.682094,    20879.701
   2,   11,   49.856656, -101.529278,    20882.510
   3,   11,   49.861349, -101.376445,    20886.652
   4,   11,   49.865931, -101.223596,    20890.037
   5,   11,   49.870402, -101.070731,    20889.365
   6,   11,   49.874761, -100.917851,    20887.813
   7,   11,   49.879009, -100.764955,    20885.813
   8,   11,   49.883146, -100.612045,    20883.766
   9,   11,   49.887171, -100.459121,    20882.572
  10,   11,   49.891085, -100.306182,    20882.270
  11,   11,   49.894888, -100.153230,    20881.908
  12,   11,   49.898580, -100.000265,    20881.205
  13,   11,   49.902160,  -99.847288,    20880.182
  14,   11,   49.905629,  -99.694298,    20879.324
  15,   11,   49.908986,  -99.541296,    20878.709
  16,   11,   49.912233,  -99.388282,    20878.357
  17,   11,   49.915368,  -99.235257,    20878.205
  18,   11,   49.918391,  -99.082222,    20878.102
  19,   11,   49.921304,  -98.929176,    20877.861
  20,   11,   49.924105,  -98.776120,    20877.461
