   X,    Y,    Latitude,   Longitude, HPBL_201906300000
  41,   13,   50.154123,  -95.561589,     1253.920
  42,   13,   50.154475,  -95.408065,     1253.920
  43,   13,   50.154715,  -95.254539,     1003.520
  44,   13,   50.154844,  -95.101013,     1250.560
   1,   14,   50.147021, -101.704784,     1720.640
   2,   14,   50.151829, -101.551450,     1951.360
   3,   14,   50.156525, -101.398100,     1736.640
   4,   14,   50.161110, -101.244733,     1545.280
   5,   14,   50.165583, -101.091351,     1545.920
   6,   14,   50.169945, -100.937952,     1545.760
   7,   14,   50.174196, -100.784539,     1543.200
   8,   14,   50.178335, -100.631110,     1963.520
   9,   14,   50.182363, -100.477668,     1737.120
  10,   14,   50.186279, -100.324211,     1737.120
  11,   14,   50.190085, -100.170740,     1089.280
  12,   14,   50.193779, -100.017257,      979.840
  13,   14,   50.197361,  -99.863760,     1225.280
  14,   14,   50.200832,  -99.710251,     1225.280
  15,   14,   50.204192,  -99.556730,     1379.840
  16,   14,   50.207440,  -99.403197,      738.400
  17,   14,   50.210577,  -99.249653,      122.400
  18,   14,   50.213603,  -99.096097,      164.960
  19,   14,   50.216517,  -98.942532,      164.960
  20,   14,   50.219320,  -98.788956,      122.720
  21,   14,   50.222011,  -98.635371,      209.280
  22,   14,   50.224591,  -98.481776,       40.320
  23,   14,   50.227060,  -98.328172,       40.480
  24,   14,   50.229417,  -98.174560,       81.280
  25,   14,   50.231663,  -98.020940,       81.280
  26,   14,   50.233797,  -97.867311,       82.400
  27,   14,   50.235820,  -97.713676,       83.200
  28,   14,   50.237732,  -97.560033,       83.200
  29,   14,   50.239532,  -97.406384,     1266.560
  30,   14,   50.241221,  -97.252729,     1423.680
  31,   14,   50.242798,  -97.099068,     1425.120
  32,   14,   50.244264,  -96.945401,     1425.120
  33,   14,   50.245619,  -96.791730,     1604.640
  34,   14,   50.246862,  -96.638054,     1603.200
  35,   14,   50.247994,  -96.484374,     1807.520
  36,   14,   50.249014,  -96.330690,     1598.240
  37,   14,   50.249923,  -96.177002,     1598.240
  38,   14,   50.250720,  -96.023312,     1417.600
  39,   14,   50.251406,  -95.869618,     1260.160
  40,   14,   50.251981,  -95.715923,     1122.400
  41,   14,   50.252444,  -95.562226,     1122.400
  42,   14,   50.252796,  -95.408527,     1004.960
  43,   14,   50.253037,  -95.254827,     1251.680
  44,   14,   50.253166,  -95.101127,     1404.800
   1,   15,   50.245229, -101.712381,     1722.720
   2,   15,   50.250038, -101.558875,     1954.720
   3,   15,   50.254735, -101.405351,     1739.680
   4,   15,   50.259321, -101.251811,     1545.920
   5,   15,   50.263795, -101.098255,     1545.920
   6,   15,   50.268158, -100.944683,     1541.600
   7,   15,   50.272409, -100.791096,     1538.240
   8,   15,   50.276550, -100.637494,     1536.000
   9,   15,   50.280578, -100.483878,     1730.880
  10,   15,   50.284496, -100.330247,     1730.880
  11,   15,   50.288302, -100.176603,     1213.920
  12,   15,   50.291996, -100.022946,      877.280
  13,   15,   50.295580,  -99.869275,      800.160
  14,   15,   50.299051,  -99.715593,      800.160
  15,   15,   50.302412,  -99.561898,     1379.840
  16,   15,   50.305661,  -99.408191,      893.600
  17,   15,   50.308798,  -99.254473,      208.800
  18,   15,   50.311825,  -99.100744,      208.800
  19,   15,   50.314739,  -98.947004,      208.480
  20,   15,   50.317543,  -98.793254,      208.800
  21,   15,   50.320235,  -98.639495,      209.280
  22,   15,   50.322815,  -98.485726,       40.480
  23,   15,   50.325284,  -98.331948,       40.480
  24,   15,   50.327642,  -98.178162,       81.280
  25,   15,   50.329888,  -98.024367,       81.440
  26,   15,   50.332023,  -97.870565,      167.040
  27,   15,   50.334047,  -97.716755,      167.040
  28,   15,   50.335958,  -97.562938,       82.880
  29,   15,   50.337759,  -97.409115,     1130.880
  30,   15,   50.339448,  -97.255285,     1601.440
  31,   15,   50.341026,  -97.101450,     1425.120
  32,   15,   50.342492,  -96.947609,     1268.000
  33,   15,   50.343847,  -96.793763,     1811.200
  34,   15,   50.345090,  -96.639913,     1809.920
  35,   15,   50.346222,  -96.486058,     1807.040
  36,   15,   50.347243,  -96.332200,     1807.040
  37,   15,   50.348152,  -96.178338,     1420.320
  38,   15,   50.348950,  -96.024473,     1262.720
  39,   15,   50.349636,  -95.870605,     1260.160
  40,   15,   50.350211,  -95.716736,     1124.480
  41,   15,   50.350674,  -95.562864,     1006.880
  42,   15,   50.351026,  -95.408991,      903.680
  43,   15,   50.351266,  -95.255117,     1250.720
  44,   15,   50.351396,  -95.101242,     1002.240
   1,   16,   50.343346, -101.719996,     1726.400
   2,   16,   50.348156, -101.566316,     1537.440
   3,   16,   50.352854, -101.412619,     1741.600
   4,   16,   50.357440, -101.258905,     1544.320
   5,   16,   50.361916, -101.105175,     1544.320
   6,   16,   50.366279, -100.951429,     1541.600
   7,   16,   50.370532, -100.797669,     1534.240
   8,   16,   50.374673, -100.643893,     1532.960
   9,   16,   50.378702, -100.490102,     1532.960
  10,   16,   50.382621, -100.336298,     1727.680
  11,   16,   50.386427, -100.182480,     1211.200
  12,   16,   50.390123, -100.028648,      793.280
  13,   16,   50.393707,  -99.874804,      723.680
  14,   16,   50.397179,  -99.720947,      723.680
  15,   16,   50.400540,  -99.567077,      802.880
  16,   16,   50.403790,  -99.413196,      893.280
  17,   16,   50.406928,  -99.259304,      447.200
  18,   16,   50.409955,  -99.105400,      447.200
  19,   16,   50.412870,  -98.951486,       81.600
  20,   16,   50.415674,  -98.797562,      165.280
  21,   16,   50.418367,  -98.643628,      165.440
  22,   16,   50.420948,  -98.489685,      165.440
  23,   16,   50.423417,  -98.335733,       81.440
  24,   16,   50.425776,  -98.181772,       81.280
  25,   16,   50.428022,  -98.027803,       81.760
  26,   16,   50.430158,  -97.873826,       82.240
  27,   16,   50.432181,  -97.719841,       82.240
  28,   16,   50.434094,  -97.565850,      167.840
  29,   16,   50.435895,  -97.411852,     1012.160
  30,   16,   50.437584,  -97.257848,     1265.760
  31,   16,   50.439162,  -97.103837,     1265.760
  32,   16,   50.440629,  -96.949822,     1268.000
  33,   16,   50.441984,  -96.795801,     1268.320
  34,   16,   50.443227,  -96.641776,     1603.200
  35,   16,   50.444360,  -96.487747,     1599.520
  36,   16,   50.445380,  -96.333714,     1599.520
  37,   16,   50.446290,  -96.179677,     1263.520
  38,   16,   50.447088,  -96.025637,     1126.720
  39,   16,   50.447774,  -95.871595,     1124.480
  40,   16,   50.448349,  -95.717550,      823.840
  41,   16,   50.448812,  -95.563504,      905.120
  42,   16,   50.449164,  -95.409456,     1252.000
  43,   16,   50.449405,  -95.255407,      901.440
  44,   16,   50.449534,  -95.101357,      901.440
   1,   17,   50.441372, -101.727628,     1730.880
   2,   17,   50.446182, -101.573774,     1539.840
   3,   17,   50.450881, -101.419903,     1740.640
   4,   17,   50.455468, -101.266015,     1740.640
   5,   17,   50.459945, -101.112111,     1369.280
   6,   17,   50.464309, -100.958191,     1536.960
   7,   17,   50.468562, -100.804256,     1534.240
   8,   17,   50.472704, -100.650306,     1530.240
   9,   17,   50.476735, -100.496341,     1530.240
  10,   17,   50.480654, -100.342362,     1725.760
  11,   17,   50.484461, -100.188369,     1209.760
  12,   17,   50.488157, -100.034363,      790.880
  13,   17,   50.491742,  -99.880344,      790.880
  14,   17,   50.495215,  -99.726313,      595.680
  15,   17,   50.498577,  -99.572269,      727.840
  16,   17,   50.501827,  -99.418213,      893.280
  17,   17,   50.504966,  -99.264146,      556.640
  18,   17,   50.507993,  -99.110068,      556.640
  19,   17,   50.510909,  -98.955979,       81.760
  20,   17,   50.513714,  -98.801880,      165.280
  21,   17,   50.516407,  -98.647771,       40.480
  22,   17,   50.518989,  -98.493653,       40.480
  23,   17,   50.521459,  -98.339526,       81.280
  24,   17,   50.523817,  -98.185390,       81.120
  25,   17,   50.526064,  -98.031246,       81.760
  26,   17,   50.528200,  -97.877094,       81.440
  27,   17,   50.530224,  -97.722934,      398.400
  28,   17,   50.532137,  -97.568768,      821.280
  29,   17,   50.533938,  -97.414595,     1124.160
  30,   17,   50.535628,  -97.260416,     1419.200
  31,   17,   50.537207,  -97.106230,     1419.200
  32,   17,   50.538673,  -96.952040,     1600.320
  33,   17,   50.540029,  -96.797844,     1268.320
  34,   17,   50.541273,  -96.643644,     1016.160
  35,   17,   50.542405,  -96.489439,     1016.160
  36,   17,   50.543426,  -96.335231,      565.120
  37,   17,   50.544336,  -96.181019,      507.200
  38,   17,   50.545133,  -96.026804,      622.080
  39,   17,   50.545820,  -95.872586,      622.080
  40,   17,   50.546395,  -95.718366,      823.840
  41,   17,   50.546859,  -95.564145,      904.160
  42,   17,   50.547211,  -95.409921,     1405.440
  43,   17,   50.547451,  -95.255697,     1115.040
  44,   17,   50.547580,  -95.101472,     1115.040
   1,   18,   50.539305, -101.735277,     1536.320
   2,   18,   50.544116, -101.581249,     1961.440
   3,   18,   50.548816, -101.427203,     1736.640
   4,   18,   50.553405, -101.273141,     1736.640
   5,   18,   50.557882, -101.119062,     1732.960
   6,   18,   50.562247, -100.964968,     1361.760
   7,   18,   50.566501, -100.810858,     1727.040
   8,   18,   50.570644, -100.656733,     1727.040
   9,   18,   50.574675, -100.502594,     1722.400
  10,   18,   50.578595, -100.348440,     1722.880
  11,   18,   50.582403, -100.194273,     1080.000
  12,   18,   50.586100, -100.040092,      789.440
  13,   18,   50.589685,  -99.885898,      789.440
  14,   18,   50.593159,  -99.731691,      594.560
  15,   18,   50.596522,  -99.577472,      727.520
  16,   18,   50.599772,  -99.423241,      893.920
  17,   18,   50.602912,  -99.268999,      893.920
  18,   18,   50.605940,  -99.114746,      556.320
  19,   18,   50.608856,  -98.960482,      395.840
  20,   18,   50.611662,  -98.806208,      123.520
  21,   18,   50.614355,  -98.651924,       40.480
  22,   18,   50.616937,  -98.497630,       40.480
  23,   18,   50.619408,  -98.343328,       81.440
  24,   18,   50.621767,  -98.189016,       81.120
  25,   18,   50.624014,  -98.034697,       81.440
  26,   18,   50.626151,  -97.880369,       81.440
  27,   18,   50.628175,  -97.726035,      124.480
  28,   18,   50.630088,  -97.571693,      620.800
  29,   18,   50.631890,  -97.417344,     1592.960
  30,   18,   50.633580,  -97.262989,     1592.960
  31,   18,   50.635159,  -97.108629,     1418.880
  32,   18,   50.636626,  -96.954263,       40.800
  33,   18,   50.637982,  -96.799891,      353.600
  34,   18,   50.639226,  -96.645515,     1016.320
  35,   18,   50.640358,  -96.491135,     1016.320
  36,   18,   50.641379,  -96.336751,     1014.080
  37,   18,   50.642289,  -96.182364,     1126.560
  38,   18,   50.643087,  -96.027973,      824.320
  39,   18,   50.643774,  -95.873580,      824.320
  40,   18,   50.644349,  -95.719184,     1121.600
  41,   18,   50.644813,  -95.564787,      904.160
  42,   18,   50.645165,  -95.410388,     1002.720
  43,   18,   50.645405,  -95.255988,     1002.720
  44,   18,   50.645535,  -95.101588,     1114.720
   1,   19,   50.637146, -101.742944,     1956.160
   2,   19,   50.641958, -101.588741,     1733.760
   3,   19,   50.646659, -101.434520,     1954.720
   4,   19,   50.651248, -101.280283,     1954.720
   5,   19,   50.655726, -101.126029,     1726.880
   6,   19,   50.660093, -100.971760,     1357.280
   7,   19,   50.664348, -100.817475,     1721.760
   8,   19,   50.668491, -100.663175,     1721.760
   9,   19,   50.672523, -100.508861,     1722.400
  10,   19,   50.676444, -100.354532,     1720.160
  11,   19,   50.680253, -100.200189,     1353.600
  12,   19,   50.683950, -100.045833,     1353.600
  13,   19,   50.687536,  -99.891464,      868.640
  14,   19,   50.691011,  -99.737081,      596.320
  15,   19,   50.694374,  -99.582687,      730.080
  16,   19,   50.697625,  -99.428281,      740.000
  17,   19,   50.700765,  -99.273863,      740.000
  18,   19,   50.703794,  -99.119434,      556.320
  19,   19,   50.706711,  -98.964995,      346.720
  20,   19,   50.709517,  -98.810545,       40.640
  21,   19,   50.712211,  -98.656085,       40.640
  22,   19,   50.714793,  -98.501616,       40.480
  23,   19,   50.717264,  -98.347138,       40.320
  24,   19,   50.719624,  -98.192651,       81.760
  25,   19,   50.721872,  -98.038156,       81.760
  26,   19,   50.724009,  -97.883653,      166.560
  27,   19,   50.726034,  -97.729142,       82.560
  28,   19,   50.727947,  -97.574624,       41.280
  29,   19,   50.729749,  -97.420100,      168.320
  30,   19,   50.731439,  -97.265569,      168.320
  31,   19,   50.733018,  -97.111032,      212.800
  32,   19,   50.734486,  -96.956490,       40.320
  33,   19,   50.735842,  -96.801943,      403.200
  34,   19,   50.737086,  -96.647391,      403.200
  35,   19,   50.738219,  -96.492835,     1265.920
  36,   19,   50.739240,  -96.338275,     1263.840
  37,   19,   50.740150,  -96.183712,     1125.280
  38,   19,   50.740948,  -96.029145,     1125.280
  39,   19,   50.741635,  -95.874576,      906.880
  40,   19,   50.742210,  -95.720004,     1254.720
  41,   19,   50.742674,  -95.565431,     1004.320
  42,   19,   50.743026,  -95.410856,     1002.720
  43,   19,   50.743267,  -95.256280,     1116.640
  44,   19,   50.743396,  -95.101704,     1114.720
   1,   20,   50.734895, -101.750628,     1953.600
   2,   20,   50.739708, -101.596250,     1953.760
   3,   20,   50.744409, -101.441854,     1953.760
   4,   20,   50.749000, -101.287441,     1948.960
   5,   20,   50.753478, -101.133013,     1720.480
   6,   20,   50.757846, -100.978568,     1521.440
   7,   20,   50.762101, -100.824108,     1716.640
   8,   20,   50.766246, -100.669632,     1716.640
   9,   20,   50.770278, -100.515142,     1940.160
  10,   20,   50.774200, -100.360638,     1720.160
  11,   20,   50.778009, -100.206119,     1355.040
  12,   20,   50.781708, -100.051587,     1355.040
  13,   20,   50.785294,  -99.897042,      792.320
  14,   20,   50.788770,  -99.742484,      600.640
  15,   20,   50.792133,  -99.587914,      608.640
  16,   20,   50.795386,  -99.433332,      608.640
  17,   20,   50.798526,  -99.278738,      446.080
  18,   20,   50.801555,  -99.124134,      395.840
  19,   20,   50.804473,  -98.969518,      346.720
  20,   20,   50.807279,  -98.814892,       40.480
  21,   20,   50.809974,  -98.660257,       40.480
  22,   20,   50.812557,  -98.505611,       40.160
  23,   20,   50.815028,  -98.350957,       81.600
  24,   20,   50.817388,  -98.196294,      347.680
  25,   20,   50.819637,  -98.041623,      347.680
  26,   20,   50.821774,  -97.886943,       82.240
  27,   20,   50.823799,  -97.732256,       82.560
  28,   20,   50.825713,  -97.577562,       82.720
  29,   20,   50.827515,  -97.422862,       82.720
  30,   20,   50.829206,  -97.268155,       41.280
  31,   20,   50.830785,  -97.113442,       82.560
  32,   20,   50.832253,  -96.958723,       40.320
  33,   20,   50.833609,  -96.804000,     1265.120
  34,   20,   50.834854,  -96.649272,     1265.120
  35,   20,   50.835987,  -96.494539,     1265.920
  36,   20,   50.837008,  -96.339803,     1263.040
  37,   20,   50.837918,  -96.185063,     1124.640
  38,   20,   50.838717,  -96.030320,     1124.640
  39,   20,   50.839404,  -95.875574,     1256.480
  40,   20,   50.839979,  -95.720826,     1005.760
  41,   20,   50.840443,  -95.566076,     1118.400
  42,   20,   50.840795,  -95.411325,     1118.400
  43,   20,   50.841036,  -95.256573,     1784.640
  44,   20,   50.841165,  -95.101820,     1781.120
   1,   21,   50.832550, -101.758330,     1953.600
   2,   21,   50.837364, -101.603776,     1952.000
   3,   21,   50.842067, -101.449204,     1952.000
   4,   21,   50.846658, -101.294616,     1526.720
   5,   21,   50.851138, -101.140012,     1351.200
   6,   21,   50.855506, -100.985391,     1518.080
   7,   21,   50.859762, -100.830755,     1518.080
   8,   21,   50.863907, -100.676104,     1716.160
   9,   21,   50.867941, -100.521438,     1942.080
  10,   21,   50.871863, -100.366757,     1942.720
  11,   21,   50.875673, -100.212063,     1942.720
  12,   21,   50.879372, -100.057355,     1537.440
  13,   21,   50.882960,  -99.902633,     1220.640
  14,   21,   50.886436,  -99.747899,      888.960
  15,   21,   50.889800,  -99.593153,      674.880
  16,   21,   50.893053,  -99.438395,      674.880
  17,   21,   50.896194,  -99.283625,      396.000
  18,   21,   50.899224,  -99.128844,      499.680
  19,   21,   50.902142,  -98.974052,      499.680
  20,   21,   50.904949,  -98.819250,      499.680
  21,   21,   50.907644,  -98.664438,      209.760
  22,   21,   50.910227,  -98.509616,      166.240
  23,   21,   50.912699,  -98.354785,       82.080
  24,   21,   50.915060,  -98.199945,      208.640
  25,   21,   50.917309,  -98.045097,      208.640
  26,   21,   50.919446,  -97.890241,       82.240
  27,   21,   50.921472,  -97.735378,     1003.680
  28,   21,   50.923386,  -97.580507,       82.720
  29,   21,   50.925189,  -97.425630,       82.080
  30,   21,   50.926880,  -97.270746,       82.720
  31,   21,   50.928459,  -97.115857,       40.960
  32,   21,   50.929927,  -96.960961,       40.320
  33,   21,   50.931284,  -96.806061,       40.320
  34,   21,   50.932528,  -96.651156,     1419.680
  35,   21,   50.933662,  -96.496247,     1264.800
  36,   21,   50.934683,  -96.341334,     1263.040
  37,   21,   50.935594,  -96.186417,     1416.960
  38,   21,   50.936392,  -96.031497,     1413.440
  39,   21,   50.937079,  -95.876575,     1411.200
  40,   21,   50.937655,  -95.721650,     1120.000
  41,   21,   50.938119,  -95.566723,     1407.040
  42,   21,   50.938471,  -95.411795,     1407.040
  43,   21,   50.938712,  -95.256866,     1784.640
  44,   21,   50.938841,  -95.101936,     1401.120
   1,   22,   50.930113, -101.766049,     1951.520
   2,   22,   50.934928, -101.611319,     1951.520
   3,   22,   50.939631, -101.456572,     1952.000
   4,   22,   50.944223, -101.301807,     1526.240
   5,   22,   50.948704, -101.147027,     1351.200
   6,   22,   50.953073, -100.992230,     1521.280
   7,   22,   50.957330, -100.837418,     1521.280
   8,   22,   50.961476, -100.682590,     1724.000
   9,   22,   50.965510, -100.527748,     1730.560
  10,   22,   50.969433, -100.372891,     1536.320
  11,   22,   50.973244, -100.218020,     1536.320
  12,   22,   50.976944, -100.063135,     1537.440
  13,   22,   50.980532,  -99.908238,     1389.280
  14,   22,   50.984008,  -99.753327,      741.280
  15,   22,   50.987373,  -99.598404,      741.280
  16,   22,   50.990627,  -99.443469,      615.680
  17,   22,   50.993768,  -99.288522,      500.640
  18,   22,   50.996799,  -99.133565,      500.160
  19,   22,   50.999718,  -98.978596,      447.040
  20,   22,   51.002525,  -98.823617,      447.040
  21,   22,   51.005220,  -98.668628,      209.760
  22,   22,   51.007804,  -98.513629,      166.400
  23,   22,   51.010277,  -98.358622,      557.920
  24,   22,   51.012638,  -98.203605,      557.920
  25,   22,   51.014887,  -98.048580,       40.960
  26,   22,   51.017025,  -97.893547,      345.760
  27,   22,   51.019051,  -97.738507,       81.440
  28,   22,   51.020965,  -97.583459,       81.440
  29,   22,   51.022768,  -97.428404,       82.080
  30,   22,   51.024460,  -97.273344,      166.400
  31,   22,   51.026040,  -97.118277,       82.400
  32,   22,   51.027508,  -96.963205,       40.320
  33,   22,   51.028865,  -96.808127,       40.320
  34,   22,   51.030110,  -96.653045,      304.640
  35,   22,   51.031243,  -96.497959,     1128.800
  36,   22,   51.032265,  -96.342868,     1416.960
  37,   22,   51.033175,  -96.187774,     1416.960
  38,   22,   51.033974,  -96.032677,     1412.480
  39,   22,   51.034661,  -95.877578,     1792.160
  40,   22,   51.035237,  -95.722476,     1789.440
  41,   22,   51.035701,  -95.567372,     1789.440
  42,   22,   51.036053,  -95.412266,     1786.560
  43,   22,   51.036294,  -95.257160,     1249.280
  44,   22,   51.036423,  -95.102053,     1401.120
   1,   23,   51.027582, -101.773786,     1951.520
   2,   23,   51.032398, -101.618880,     1951.520
   3,   23,   51.037102, -101.463956,     1952.000
   4,   23,   51.041695, -101.309015,     1526.880
   5,   23,   51.046176, -101.154058,     1354.240
   6,   23,   51.050546, -100.999085,     1354.240
   7,   23,   51.054804, -100.844096,     1358.880
   8,   23,   51.058951, -100.689091,     1368.000
   9,   23,   51.062986, -100.534072,     1548.320
  10,   23,   51.066909, -100.379038,     1753.280
  11,   23,   51.070721, -100.223991,     1753.280
  12,   23,   51.074421, -100.068929,     1757.760
  13,   23,   51.078010,  -99.913855,     1389.280
  14,   23,   51.081487,  -99.758767,      300.640
  15,   23,   51.084853,  -99.603667,      300.640
  16,   23,   51.088107,  -99.448555,      448.320
  17,   23,   51.091249,  -99.293431,      396.800
  18,   23,   51.094280,  -99.138296,      500.800
  19,   23,   51.097199,  -98.983150,      500.800
  20,   23,   51.100007,  -98.827994,       40.480
  21,   23,   51.102703,  -98.672828,       81.760
  22,   23,   51.105288,  -98.517652,      166.400
  23,   23,   51.107761,  -98.362467,       82.400
  24,   23,   51.110122,  -98.207273,       82.400
  25,   23,   51.112372,  -98.052071,       82.560
  26,   23,   51.114510,  -97.896860,       82.080
  27,   23,   51.116536,  -97.741642,       80.960
  28,   23,   51.118451,  -97.586417,       80.960
  29,   23,   51.120255,  -97.431185,       81.120
  30,   23,   51.121946,  -97.275947,      166.400
  31,   23,   51.123526,  -97.120703,     1401.440
  32,   23,   51.124995,  -96.965453,     1401.440
  33,   23,   51.126352,  -96.810198,       82.560
  34,   23,   51.127597,  -96.654938,       40.640
  35,   23,   51.128731,  -96.499674,     1418.080
  36,   23,   51.129753,  -96.344406,     1418.080
  37,   23,   51.130664,  -96.189135,     1593.280
  38,   23,   51.131462,  -96.033860,     1007.840
  39,   23,   51.132150,  -95.878583,     1006.080
  40,   23,   51.132725,  -95.723303,     1583.520
  41,   23,   51.133189,  -95.568021,     1583.520
  42,   23,   51.133542,  -95.412738,     1404.000
  43,   23,   51.133783,  -95.257454,     1578.880
  44,   23,   51.133912,  -95.102170,     1779.840
   1,   24,   51.124958, -101.781541,     2204.480
   2,   24,   51.129774, -101.626458,     2204.480
   3,   24,   51.134480, -101.471357,     1952.640
   4,   24,   51.139073, -101.316239,     1526.880
   5,   24,   51.143555, -101.161105,     1207.200
   6,   24,   51.147926, -101.005955,     1207.200
   7,   24,   51.152185, -100.850789,     1362.880
   8,   24,   51.156332, -100.695607,     1374.880
   9,   24,   51.160368, -100.540411,     1559.200
  10,   24,   51.164292, -100.385200,     1559.200
  11,   24,   51.168104, -100.229975,     1769.600
  12,   24,   51.171805, -100.074736,     1776.640
  13,   24,   51.175395,  -99.919484,     1116.000
  14,   24,   51.178873,  -99.764219,      300.640
  15,   24,   51.182239,  -99.608942,       40.480
  16,   24,   51.185493,  -99.453652,      557.920
  17,   24,   51.188636,  -99.298351,      557.920
  18,   24,   51.191668,  -99.143039,      396.640
  19,   24,   51.194588,  -98.987715,      396.640
  20,   24,   51.197396,  -98.832381,       40.320
  21,   24,   51.200092,  -98.677038,       40.320
  22,   24,   51.202677,  -98.521684,       81.920
  23,   24,   51.205151,  -98.366321,      743.680
  24,   24,   51.207512,  -98.210949,       82.240
  25,   24,   51.209762,  -98.055569,       82.400
  26,   24,   51.211901,  -97.900181,       82.240
  27,   24,   51.213928,  -97.744785,       82.240
  28,   24,   51.215843,  -97.589382,       81.440
  29,   24,   51.217647,  -97.433973,      164.160
  30,   24,   51.219339,  -97.278556,      251.520
  31,   24,   51.220919,  -97.123134,     1401.440
  32,   24,   51.222388,  -96.967706,     1388.000
  33,   24,   51.223745,  -96.812274,     1257.280
  34,   24,   51.224991,  -96.656836,      909.280
  35,   24,   51.226125,  -96.501394,     1260.640
  36,   24,   51.227147,  -96.345948,     1260.640
  37,   24,   51.228058,  -96.190498,     1591.840
  38,   24,   51.228857,  -96.035046,     1007.840
  39,   24,   51.229544,  -95.879590,     1120.320
  40,   24,   51.230120,  -95.724132,     1120.320
  41,   24,   51.230584,  -95.568673,     1252.000
  42,   24,   51.230936,  -95.413212,     1580.160
  43,   24,   51.231177,  -95.257750,     1402.080
  44,   24,   51.231307,  -95.102287,     1779.200
   1,   25,   51.222239, -101.789313,     2203.840
   2,   25,   51.227057, -101.634053,     2206.400
   3,   25,   51.231763, -101.478775,     1728.160
   4,   25,   51.236357, -101.323480,     1356.160
   5,   25,   51.240840, -101.168168,     1207.200
   6,   25,   51.245211, -101.012841,     1203.040
   7,   25,   51.249471, -100.857497,     1358.240
   8,   25,   51.253619, -100.702138,     1372.480
   9,   25,   51.257655, -100.546764,     1561.280
  10,   25,   51.261580, -100.391376,     1561.280
  11,   25,   51.265394, -100.235973,     2261.760
  12,   25,   51.269095, -100.080557,     2272.000
  13,   25,   51.272685,  -99.925127,     2011.360
  14,   25,   51.276164,  -99.769684,     2011.360
  15,   25,   51.279530,  -99.614229,       40.480
  16,   25,   51.282786,  -99.458762,     1116.800
  17,   25,   51.285929,  -99.303283,      617.280
  18,   25,   51.288961,  -99.147792,      617.280
  19,   25,   51.291881,  -98.992291,       40.480
  20,   25,   51.294690,  -98.836779,       40.320
  21,   25,   51.297387,  -98.681257,       81.920
  22,   25,   51.299973,  -98.525725,      743.680
  23,   25,   51.302446,  -98.370184,      743.680
  24,   25,   51.304808,  -98.214634,      300.640
  25,   25,   51.307059,  -98.059076,      210.240
  26,   25,   51.309198,  -97.903510,       82.400
  27,   25,   51.311225,  -97.747936,       82.400
  28,   25,   51.313141,  -97.592354,       82.240
  29,   25,   51.314945,  -97.436766,      164.000
  30,   25,   51.316637,  -97.281172,      548.160
  31,   25,   51.318218,  -97.125571,      548.160
  32,   25,   51.319687,  -96.969965,     1398.560
  33,   25,   51.321044,  -96.814354,       40.480
  34,   25,   51.322290,  -96.658738,     1125.920
  35,   25,   51.323424,  -96.503117,     1126.240
  36,   25,   51.324447,  -96.347493,     1126.240
  37,   25,   51.325357,  -96.191865,     1124.800
  38,   25,   51.326157,  -96.036234,     1122.400
  39,   25,   51.326844,  -95.880600,     1120.320
  40,   25,   51.327420,  -95.724964,     1253.920
  41,   25,   51.327884,  -95.569326,     1405.760
  42,   25,   51.328237,  -95.413686,     1579.360
  43,   25,   51.328478,  -95.258045,     1779.680
  44,   25,   51.328607,  -95.102404,     1779.680
   1,   26,   51.319426, -101.797103,     2205.440
   2,   26,   51.324245, -101.641665,     1729.920
   3,   26,   51.328951, -101.486210,     1527.040
   4,   26,   51.333547, -101.330737,     1203.840
   5,   26,   51.338030, -101.175248,     1203.840
   6,   26,   51.342402, -101.019743,     1203.040
   7,   26,   51.346663, -100.864221,     1348.800
   8,   26,   51.350812, -100.708684,     1535.680
   9,   26,   51.354849, -100.553132,     2237.280
  10,   26,   51.358774, -100.397566,     2237.280
  11,   26,   51.362588, -100.241985,     2261.120
  12,   26,   51.366290, -100.086391,     2012.800
  13,   26,   51.369881,  -99.930783,     1249.280
  14,   26,   51.373360,  -99.775162,     1249.280
  15,   26,   51.376728,  -99.619528,     1003.040
  16,   26,   51.379983,  -99.463883,     1116.800
  17,   26,   51.383127,  -99.308225,      820.320
  18,   26,   51.386160,  -99.152556,      820.320
  19,   26,   51.389081,  -98.996877,       40.320
  20,   26,   51.391890,  -98.841186,       40.320
  21,   26,   51.394587,  -98.685486,       82.080
  22,   26,   51.397173,  -98.529776,       82.080
  23,   26,   51.399647,  -98.374056,      500.160
  24,   26,   51.402010,  -98.218328,      300.640
  25,   26,   51.404261,  -98.062591,      209.440
  26,   26,   51.406400,  -97.906846,       82.240
  27,   26,   51.408428,  -97.751093,       82.240
  28,   26,   51.410344,  -97.595333,       82.400
  29,   26,   51.412148,  -97.439566,      617.440
  30,   26,   51.413841,  -97.283793,      671.840
  31,   26,   51.415422,  -97.128014,      671.840
  32,   26,   51.416891,  -96.972229,     1398.560
  33,   26,   51.418249,  -96.816439,       40.480
  34,   26,   51.419495,  -96.660644,     1260.480
  35,   26,   51.420629,  -96.504845,     1260.480
  36,   26,   51.421652,  -96.349041,     1796.960
  37,   26,   51.422562,  -96.193235,     1589.600
  38,   26,   51.423362,  -96.037425,     1256.000
  39,   26,   51.424049,  -95.881612,     1256.000
  40,   26,   51.424625,  -95.725797,     1253.920
  41,   26,   51.425090,  -95.569980,     2014.400
  42,   26,   51.425442,  -95.414162,     2010.720
  43,   26,   51.425683,  -95.258342,     1777.920
