   X,    Y,    Latitude,   Longitude, UGRD_201906300000
  18,   11,   49.918391,  -99.082222,        1.102
  19,   11,   49.921304,  -98.929176,        1.482
  20,   11,   49.924105,  -98.776120,        1.712
  21,   11,   49.926794,  -98.623054,        1.752
  22,   11,   49.929373,  -98.469979,        1.592
  23,   11,   49.931840,  -98.316896,        1.442
  24,   11,   49.934196,  -98.163803,        1.352
  25,   11,   49.936440,  -98.010703,        1.282
  26,   11,   49.938573,  -97.857595,        1.092
  27,   11,   49.940595,  -97.704480,        0.652
  28,   11,   49.942505,  -97.551358,        0.242
  29,   11,   49.944304,  -97.398229,       -0.058
  30,   11,   49.945992,  -97.245095,       -0.288
  31,   11,   49.947568,  -97.091954,       -0.508
  32,   11,   49.949033,  -96.938808,       -0.768
  33,   11,   49.950387,  -96.785657,       -1.078
  34,   11,   49.951630,  -96.632502,       -1.488
  35,   11,   49.952761,  -96.479343,       -1.948
  36,   11,   49.953780,  -96.326179,       -2.308
  37,   11,   49.954689,  -96.173013,       -2.488
  38,   11,   49.955486,  -96.019843,       -2.578
  39,   11,   49.956171,  -95.866671,       -2.618
  40,   11,   49.956746,  -95.713496,       -2.608
  41,   11,   49.957209,  -95.560320,       -2.558
  42,   11,   49.957560,  -95.407142,       -2.438
  43,   11,   49.957800,  -95.253964,       -2.228
  44,   11,   49.957929,  -95.100784,       -1.918
   1,   12,   49.950332, -101.689641,        2.882
   2,   12,   49.955138, -101.536652,        2.752
   3,   12,   49.959832, -101.383647,        2.672
   4,   12,   49.964415, -101.230626,        2.712
   5,   12,   49.968886, -101.077589,        2.802
   6,   12,   49.973246, -100.924536,        2.842
   7,   12,   49.977495, -100.771468,        2.782
   8,   12,   49.981633, -100.618386,        2.572
   9,   12,   49.985659, -100.465289,        2.242
  10,   12,   49.989574, -100.312178,        1.892
  11,   12,   49.993378, -100.159054,        1.522
  12,   12,   49.997070, -100.005916,        1.122
  13,   12,   50.000651,  -99.852766,        0.692
  14,   12,   50.004121,  -99.699603,        0.342
  15,   12,   50.007479,  -99.546429,        0.212
  16,   12,   50.010726,  -99.393242,        0.342
  17,   12,   50.013861,  -99.240045,        0.712
  18,   12,   50.016886,  -99.086837,        1.062
  19,   12,   50.019799,  -98.933618,        1.372
  20,   12,   50.022600,  -98.780389,        1.552
  21,   12,   50.025291,  -98.627150,        1.582
  22,   12,   50.027870,  -98.473903,        1.502
  23,   12,   50.030337,  -98.320646,        1.532
  24,   12,   50.032693,  -98.167381,        1.612
  25,   12,   50.034938,  -98.014108,        1.642
  26,   12,   50.037072,  -97.860827,        1.472
  27,   12,   50.039094,  -97.707538,        0.942
  28,   12,   50.041005,  -97.554243,        0.442
  29,   12,   50.042804,  -97.400941,        0.042
  30,   12,   50.044492,  -97.247634,       -0.258
  31,   12,   50.046069,  -97.094320,       -0.498
  32,   12,   50.047534,  -96.941001,       -0.808
  33,   12,   50.048888,  -96.787677,       -1.168
  34,   12,   50.050131,  -96.634349,       -1.598
