   X,    Y,    Latitude,   Longitude, HGT_201906111700
   3,   12,   49.959832, -101.383647,    16389.746
   4,   12,   49.964415, -101.230626,    16392.307
   5,   12,   49.968886, -101.077589,    16391.529
   6,   12,   49.973246, -100.924536,    16389.457
   7,   12,   49.977495, -100.771468,    16386.865
   8,   12,   49.981633, -100.618386,    16384.514
   9,   12,   49.985659, -100.465289,    16382.850
  10,   12,   49.989574, -100.312178,    16381.050
  11,   12,   49.993378, -100.159054,    16379.218
  12,   12,   49.997070, -100.005916,    16377.498
  13,   12,   50.000651,  -99.852766,    16376.105
  14,   12,   50.004121,  -99.699603,    16374.914
  15,   12,   50.007479,  -99.546429,    16373.810
  16,   12,   50.010726,  -99.393242,    16372.777
  17,   12,   50.013861,  -99.240045,    16371.777
  18,   12,   50.016886,  -99.086837,    16370.810
  19,   12,   50.019799,  -98.933618,    16369.882
  20,   12,   50.022600,  -98.780389,    16368.962
  21,   12,   50.025291,  -98.627150,    16368.065
  22,   12,   50.027870,  -98.473903,    16367.202
  23,   12,   50.030337,  -98.320646,    16366.426
  24,   12,   50.032693,  -98.167381,    16365.689
  25,   12,   50.034938,  -98.014108,    16364.985
  26,   12,   50.037072,  -97.860827,    16364.338
  27,   12,   50.039094,  -97.707538,    16363.698
  28,   12,   50.041005,  -97.554243,    16363.170
  29,   12,   50.042804,  -97.400941,    16362.698
  30,   12,   50.044492,  -97.247634,    16362.250
  31,   12,   50.046069,  -97.094320,    16361.850
  32,   12,   50.047534,  -96.941001,    16361.514
  33,   12,   50.048888,  -96.787677,    16361.186
  34,   12,   50.050131,  -96.634349,    16360.874
  35,   12,   50.051262,  -96.481016,    16360.594
  36,   12,   50.052282,  -96.327679,    16360.386
  37,   12,   50.053191,  -96.174340,    16360.146
  38,   12,   50.053988,  -96.020997,    16359.866
  39,   12,   50.054674,  -95.867651,    16359.554
  40,   12,   50.055248,  -95.714303,    16359.321
  41,   12,   50.055711,  -95.560954,    16359.130
  42,   12,   50.056063,  -95.407603,    16358.954
  43,   12,   50.056303,  -95.254251,    16358.810
  44,   12,   50.056432,  -95.100898,    16358.666
   1,   13,   50.048722, -101.697204,    16383.634
   2,   13,   50.053529, -101.544043,    16385.250
   3,   13,   50.058224, -101.390865,    16388.506
   4,   13,   50.062807, -101.237672,    16390.307
   5,   13,   50.067280, -101.084462,    16389.979
   6,   13,   50.071641, -100.931237,    16388.498
   7,   13,   50.075891, -100.777996,    16386.498
   8,   13,   50.080029, -100.624741,    16384.490
   9,   13,   50.084056, -100.471471,    16382.450
  10,   13,   50.087972, -100.318188,    16380.490
  11,   13,   50.091777, -100.164890,    16378.737
  12,   13,   50.095470, -100.011580,    16377.186
  13,   13,   50.099051,  -99.858257,    16375.842
  14,   13,   50.102522,  -99.704921,    16374.521
  15,   13,   50.105881,  -99.551573,    16373.250
  16,   13,   50.109128,  -99.398214,    16372.074
  17,   13,   50.112265,  -99.244843,    16370.945
  18,   13,   50.115290,  -99.091462,    16369.945
  19,   13,   50.118203,  -98.938070,    16369.002
  20,   13,   50.121005,  -98.784668,    16368.146
  21,   13,   50.123696,  -98.631256,    16367.394
  22,   13,   50.126276,  -98.477835,    16366.722
  23,   13,   50.128744,  -98.324405,    16366.025
  24,   13,   50.131101,  -98.170966,    16365.354
  25,   13,   50.133346,  -98.017520,    16364.737
  26,   13,   50.135480,  -97.864065,    16364.162
  27,   13,   50.137502,  -97.710604,    16363.609
  28,   13,   50.139414,  -97.557135,    16363.105
  29,   13,   50.141214,  -97.403660,    16362.634
  30,   13,   50.142902,  -97.250178,    16362.170
  31,   13,   50.144479,  -97.096691,    16361.770
  32,   13,   50.145945,  -96.943199,    16361.386
