   X,    Y,    Latitude,   Longitude, VGRD_201908240000
  14,   12,   50.004121,  -99.699603,        0.121
  15,   12,   50.007479,  -99.546429,        0.434
  16,   12,   50.010726,  -99.393242,        0.684
  17,   12,   50.013861,  -99.240045,        0.934
  18,   12,   50.016886,  -99.086837,        1.309
  19,   12,   50.019799,  -98.933618,        1.684
  20,   12,   50.022600,  -98.780389,        2.059
  21,   12,   50.025291,  -98.627150,        2.371
  22,   12,   50.027870,  -98.473903,        2.746
  23,   12,   50.030337,  -98.320646,        2.809
  24,   12,   50.032693,  -98.167381,        2.871
  25,   12,   50.034938,  -98.014108,        2.934
  26,   12,   50.037072,  -97.860827,        2.934
  27,   12,   50.039094,  -97.707538,        2.871
  28,   12,   50.041005,  -97.554243,        2.871
  29,   12,   50.042804,  -97.400941,        2.871
  30,   12,   50.044492,  -97.247634,        2.996
  31,   12,   50.046069,  -97.094320,        3.184
  32,   12,   50.047534,  -96.941001,        3.184
  33,   12,   50.048888,  -96.787677,        3.371
  34,   12,   50.050131,  -96.634349,        3.621
  35,   12,   50.051262,  -96.481016,        3.496
  36,   12,   50.052282,  -96.327679,        3.559
  37,   12,   50.053191,  -96.174340,        3.746
  38,   12,   50.053988,  -96.020997,        3.684
  39,   12,   50.054674,  -95.867651,        3.309
  40,   12,   50.055248,  -95.714303,        3.309
  41,   12,   50.055711,  -95.560954,        3.746
  42,   12,   50.056063,  -95.407603,        4.371
  43,   12,   50.056303,  -95.254251,        5.059
  44,   12,   50.056432,  -95.100898,        5.809
   1,   13,   50.048722, -101.697204,       -1.379
   2,   13,   50.053529, -101.544043,       -1.316
   3,   13,   50.058224, -101.390865,       -1.254
   4,   13,   50.062807, -101.237672,       -1.191
   5,   13,   50.067280, -101.084462,       -1.129
   6,   13,   50.071641, -100.931237,       -1.129
   7,   13,   50.075891, -100.777996,       -1.129
   8,   13,   50.080029, -100.624741,       -1.066
   9,   13,   50.084056, -100.471471,       -1.004
  10,   13,   50.087972, -100.318188,       -0.941
  11,   13,   50.091777, -100.164890,       -0.816
  12,   13,   50.095470, -100.011580,       -0.691
  13,   13,   50.099051,  -99.858257,       -0.316
  14,   13,   50.102522,  -99.704921,        0.121
  15,   13,   50.105881,  -99.551573,        0.496
  16,   13,   50.109128,  -99.398214,        0.809
  17,   13,   50.112265,  -99.244843,        1.121
  18,   13,   50.115290,  -99.091462,        1.434
  19,   13,   50.118203,  -98.938070,        1.809
  20,   13,   50.121005,  -98.784668,        2.246
  21,   13,   50.123696,  -98.631256,        2.621
  22,   13,   50.126276,  -98.477835,        2.684
  23,   13,   50.128744,  -98.324405,        2.621
  24,   13,   50.131101,  -98.170966,        2.621
  25,   13,   50.133346,  -98.017520,        2.621
  26,   13,   50.135480,  -97.864065,        2.621
  27,   13,   50.137502,  -97.710604,        2.684
  28,   13,   50.139414,  -97.557135,        2.684
